1,100,100,100,100,1,1,1,1,99,1,1,0,11,1,1,2180.8,3.3386,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,82,1,2,0,3,1,1,1400,3.1461,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,2,1,1,0,7,1,1,1753.1,3.2438,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,49,1,1,0,3,1,1,1161.3,3.0649,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,30,1,2,0,11,1,1,1638.7,3.2145,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,1,1,1,0,3,1,1,751.47,2.8759,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,112,1,2,0,3,1,1,796.64,2.9013,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,16,1,2,0,3,1,1,751.97,2.8762,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,52,1,2,0,3,1,1,1759.4,3.2454,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,69,1,1,0,11,1,1,990.76,2.996,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,9,1,1,0,11,1,1,3033.3,3.4819,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,6,1,2,0,11,1,1,3558.6,3.5513,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,38,1,1,0,7,1,1,895.78,2.9522,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,104,1,1,0,7,1,1,902.25,2.9553,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,34,1,2,0,3,1,1,1410.3,3.1493,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,89,1,2,0,7,1,1,1365.6,3.1353,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,60,1,2,0,11,1,1,3168.7,3.5009,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,118,1,2,0,3,1,1,1092.2,3.0383,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,29,1,2,0,7,1,1,1231.8,3.0905,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,11,1,2,0,7,1,1,857.63,2.9333,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,91,1,1,0,3,1,1,683.41,2.8347,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,98,1,1,0,7,1,1,1405.9,3.148,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,31,1,1,0,3,1,1,629.61,2.7991,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,108,1,2,0,11,1,1,713.48,2.8534,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,63,1,1,0,11,1,0,845.36,2.927,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,88,1,2,0,3,1,1,680.57,2.8329,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,70,1,2,0,3,1,1,781.44,2.8929,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,45,1,1,0,11,1,1,646.94,2.8109,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,72,1,2,0,11,1,1,2829.1,3.4517,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,94,1,2,0,3,1,1,1303.9,3.1153,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,119,1,2,0,7,1,1,1886.6,3.2757,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,57,1,1,0,11,1,1,785.08,2.8949,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,25,1,1,0,3,1,1,546.44,2.7375,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,54,1,2,0,11,1,1,1635.2,3.2136,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,87,1,1,0,11,1,1,918.31,2.963,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,44,1,1,0,7,1,1,2883.4,3.4599,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,96,1,2,0,11,1,1,2334.5,3.3682,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,114,1,2,0,11,1,1,857.48,2.9332,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,103,1,1,0,3,1,1,773.15,2.8883,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,42,1,2,0,11,1,1,1497,3.1752,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,120,1,2,0,11,1,1,1072.5,3.0304,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,105,1,1,0,11,1,1,1569.3,3.1957,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,86,1,1,0,7,1,1,1065.2,3.0274,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,43,1,1,0,3,1,1,656.02,2.8169,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,12,1,2,0,11,1,1,1395,3.1446,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,64,1,2,0,3,1,1,555.15,2.7444,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,80,1,1,0,7,1,1,2051.7,3.3121,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,95,1,2,0,7,1,1,540.78,2.733,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,92,1,1,0,7,1,1,1011.2,3.0048,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,93,1,1,0,11,1,1,1888,3.276,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,40,1,2,0,3,1,1,712.9,2.853,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,47,1,2,0,7,1,1,600.54,2.7785,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,14,1,1,0,7,1,1,954.33,2.9797,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,79,1,1,0,3,1,1,661,2.8202,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,115,1,1,0,3,1,1,1159.4,3.0642,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,59,1,2,0,7,1,1,1392.8,3.1439,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,51,1,1,0,11,1,1,646.81,2.8108,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,50,1,1,0,7,1,1,550.44,2.7407,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,26,1,1,0,7,1,1,1936.4,3.287,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,61,1,1,0,3,1,1,471.04,2.6731,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,111,1,1,0,11,1,1,599.58,2.7778,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,56,1,1,0,7,1,1,673.5,2.8283,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,55,1,1,0,3,1,1,600.59,2.7786,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,78,1,2,0,11,1,1,907.8,2.958,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,27,1,1,0,11,1,0,1689.8,3.2278,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,110,1,1,0,7,1,1,702.58,2.8467,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,37,1,1,0,3,1,1,616.56,2.79,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,77,1,2,0,7,1,1,994.31,2.9975,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,39,1,1,0,11,1,1,2539.4,3.4047,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,1,1,116,1,1,0,7,1,1,950.96,2.9782,99,99,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,25,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,105,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,106,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,7,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,60,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,86,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,31,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,135,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,118,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,82,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,57,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,46,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,23,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,71,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,70,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,6,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,21,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,97,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,101,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,18,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,100,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,45,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,12,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,125,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,90,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,13,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,127,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,95,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,34,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,52,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,28,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,41,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,47,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,81,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,122,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,72,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,17,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,39,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,9,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,88,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,77,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,121,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,76,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,67,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,96,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,58,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,115,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,14,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,134,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,111,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,4,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,20,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,109,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,16,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,92,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,19,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,55,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,120,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,130,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,22,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,91,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,29,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,108,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,68,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,102,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,32,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,132,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,38,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,59,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,73,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,63,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,112,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,104,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,62,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,30,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,99,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,26,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,53,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,5,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,87,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,84,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,119,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,10,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,44,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,24,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,43,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,80,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,33,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,2,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,116,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,98,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,94,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,50,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,75,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,113,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,1,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,51,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,61,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,3,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,131,2,2,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,40,2,2,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,69,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,123,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,126,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,66,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,110,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,27,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,129,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,107,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,133,2,3,0,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,54,2,3,0,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,93,2,1,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,89,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,64,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,35,2,3,0,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,83,2,1,1,11,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,37,2,1,1,7,111,111,111,111,111,111,100,100,100,100,100,111,111,111
1,100,100,100,100,1,1,2,1,78,2,2,1,16,111,111,111,111,111,111,100,100,100,100,100,111,111,111
